model,score_test,score_val,fit_time,dataset,time_limit
RandomForestEntr,0.7110056263176936,0.674699221514508,0.7098934650421143,coil2000,300
ExtraTreesEntr,0.7093401863795705,0.6748053786270347,0.7170896530151367,coil2000,300
LightGBMLarge,0.6280766975635923,0.6907289455060155,0.8722720146179199,coil2000,300
CatBoost_r128,0.7932172307538767,0.748690728945506,2.739238739013672,coil2000,900
LightGBM_r15,0.7780536184333637,0.7198159943382874,0.4114530086517334,coil2000,900
CatBoost_r70,0.7726518544393018,0.7467799009200284,1.25038480758667,coil2000,900
LightGBM_r135,0.7706246335408375,0.7385704175513093,0.41311144828796387,coil2000,900
CatBoost_r143,0.7693771129879365,0.7316348195329088,0.7064485549926758,coil2000,900
CatBoost_r49,0.7692461233298818,0.73241330502477,0.5320675373077393,coil2000,900
XGBoost_r31,0.7684165221622026,0.7540693559801841,0.7545628547668457,coil2000,900
WeightedEnsemble_L2,0.7675245449668784,0.7801840056617128,2.4909679889678955,coil2000,900
CatBoost,0.767162764006537,0.7315640481245578,0.5872728824615479,coil2000,900
LightGBM,0.7668259334572538,0.7108280254777071,0.35216307640075684,coil2000,900
CatBoost_r137,0.7665764293466735,0.7341825902335456,0.5633704662322998,coil2000,900
CatBoost_r13,0.7663581132499158,0.7287331917905167,1.1583912372589111,coil2000,900
CatBoost_r167,0.766027520303397,0.7232837933474876,0.6159942150115967,coil2000,900
XGBoost_r194,0.7655908881098816,0.7389950460014153,0.3872854709625244,coil2000,900
XGBoost_r98,0.7649733654361957,0.705449398443029,0.7571871280670166,coil2000,900
RandomForest_r34,0.7648735637919635,0.7191790516631282,1.2309648990631104,coil2000,900
LightGBM_r130,0.7646490100924412,0.7422505307855626,0.3851456642150879,coil2000,900
XGBoost_r95,0.7640439626242843,0.7507077140835103,0.43531155586242676,coil2000,900
CatBoost_r60,0.7637757457054105,0.7264685067232838,0.5111396312713623,coil2000,900
CatBoost_r180,0.7630896094013149,0.7801132342533617,1.7032945156097412,coil2000,900
LightGBM_r94,0.7628525804962637,0.7199575371549893,0.3777289390563965,coil2000,900
LightGBM_r96,0.7627527788520316,0.7096956829440906,0.7456145286560059,coil2000,900
CatBoost_r198,0.7623909978916903,0.7132342533616419,0.6232407093048096,coil2000,900
CatBoost_r69,0.7623660474806322,0.7260438782731776,0.5272719860076904,coil2000,900
CatBoost_r86,0.7615801095323045,0.7334748761500354,0.880230188369751,coil2000,900
CatBoost_r177,0.7603138761711099,0.735102618542109,0.5112814903259277,coil2000,900
CatBoost_r50,0.7600768472660587,0.7238499646142957,0.7010719776153564,coil2000,900
LightGBM_r30,0.7595716014421338,0.707855626326964,0.558295726776123,coil2000,900
XGBoost,0.7591100188375604,0.7368365180467091,0.4104897975921631,coil2000,900
ExtraTrees_r4,0.7589228907546253,0.6951875442321303,0.9479293823242188,coil2000,900
LightGBM_r143,0.7563966616350004,0.6984430290162774,0.706326961517334,coil2000,900
CatBoost_r163,0.7557354757419629,0.7250530785562632,0.5144021511077881,coil2000,900
XGBoost_r89,0.7539639965568433,0.7450106157112527,0.40202760696411133,coil2000,900
LightGBM_r161,0.753121920183635,0.6963198867657467,1.1045968532562256,coil2000,900
LightGBM_r131,0.7520989533302562,0.697169143665959,0.5614056587219238,coil2000,900
LightGBMXT,0.751431529834454,0.7089879688605804,0.36260342597961426,coil2000,900
CatBoost_r12,0.751431529834454,0.7280254777070064,0.9303247928619385,coil2000,900
LightGBM_r196,0.75135667860128,0.7065817409766454,1.2081983089447021,coil2000,900
CatBoost_r9,0.7512631145598123,0.7353857041755131,2.7306978702545166,coil2000,900
CatBoost_r6,0.7503025237340786,0.7401273885350318,0.7023882865905762,coil2000,900
XGBoost_r49,0.7500966828428498,0.7365180467091296,0.5446715354919434,coil2000,900
CatBoost_r5,0.7495727242106314,0.7429582448690729,0.6141588687896729,coil2000,900
ExtraTrees_r178,0.7493356953055802,0.6806086341118188,1.0098605155944824,coil2000,900
ExtraTrees_r172,0.7476016417370476,0.6789101203113943,1.2211039066314697,coil2000,900
LightGBM_r121,0.7468967926246586,0.7005661712668083,1.2649259567260742,coil2000,900
ExtraTrees_r126,0.741189386095136,0.6732484076433121,0.5989639759063721,coil2000,900
XGBoost_r33,0.7401976072555796,0.6864826610049539,0.628471851348877,coil2000,900
LightGBM_r188,0.7386070185506306,0.7010615711252655,0.7357232570648193,coil2000,900
RandomForest_r127,0.7380393966990606,0.6979476291578202,2.294238567352295,coil2000,900
RandomForest_r15,0.7378335558078319,0.6863057324840764,2.048765182495117,coil2000,900
XGBoost_r22,0.7365985104604598,0.7353149327671621,0.4663858413696289,coil2000,900
RandomForest_r39,0.7346773288089923,0.6831210191082802,2.059312343597412,coil2000,900
XGBoost_r34,0.7321011988672514,0.7121726822363765,0.662322998046875,coil2000,900
LightGBM_r42,0.7285021020721316,0.7285208775654636,0.47176146507263184,coil2000,900
ExtraTrees_r49,0.7179730286056462,0.656617126680821,0.592144250869751,coil2000,900
ExtraTreesGini,0.7179730286056462,0.656617126680821,0.6106629371643066,coil2000,900
RandomForestGini,0.7175675844259534,0.6567940552016984,0.6885237693786621,coil2000,900
RandomForest_r195,0.7139622500280692,0.6884996461429582,2.2574198246002197,coil2000,900
ExtraTrees_r42,0.7125400765977621,0.6699221514508138,1.1767771244049072,coil2000,900
RandomForest_r166,0.7121533452263625,0.6789455060155696,0.715986967086792,coil2000,900
RandomForest_r16,0.712109682007011,0.6819179051663129,2.997377395629883,coil2000,900
ExtraTrees_r197,0.7112239424144513,0.662208067940552,1.4172968864440918,coil2000,900
RandomForestEntr,0.7110056263176936,0.674699221514508,0.6988034248352051,coil2000,900
ExtraTreesEntr,0.7093401863795705,0.6748053786270347,0.6000688076019287,coil2000,900
LightGBMLarge,0.6280766975635923,0.6907289455060155,0.7872271537780762,coil2000,900
WeightedEnsemble_L2,0.953052157992497,0.965108297742526,7.799501657485962,phoneme,300
ExtraTrees_r42,0.9529790563912397,0.9609803996339232,0.5111238956451416,phoneme,300
CatBoost_r128,0.952683327186153,0.9597124771201953,4.131703853607178,phoneme,300
CatBoost_r13,0.9521516791770088,0.9607230018303844,6.883368968963623,phoneme,300
ExtraTrees_r197,0.9520985143760945,0.9596743441122637,0.5887749195098877,phoneme,300
CatBoost_r9,0.9520486723752372,0.9632016473459426,4.6796345710754395,phoneme,300
ExtraTreesEntr,0.951563543566893,0.9611901311775473,0.5661332607269287,phoneme,300
ExtraTrees_r49,0.9514156789643496,0.9583873550945698,0.6494433879852295,phoneme,300
ExtraTreesGini,0.9514156789643496,0.9583873550945698,0.6174910068511963,phoneme,300
CatBoost,0.9507129067522619,0.9579964917632703,1.589916467666626,phoneme,300
CatBoost_r12,0.9505766719499187,0.9619813910921294,3.0273659229278564,phoneme,300
CatBoost_r86,0.9504537283478041,0.9586066198901769,2.4437289237976074,phoneme,300
CatBoost_r70,0.9503939179467754,0.9600938071995119,2.3674306869506836,phoneme,300
RandomForestEntr,0.9495831547328302,0.9549363178767543,0.8205771446228027,phoneme,300
CatBoost_r198,0.9489983419227714,0.9558801098230629,1.8311388492584229,phoneme,300
LightGBM_r188,0.9488155879196281,0.9550221171446003,1.6300239562988281,phoneme,300
CatBoost_r167,0.9485497639150559,0.958263422818792,1.3961021900177002,phoneme,300
RandomForestGini,0.9482822785104552,0.9546503203172666,0.7858681678771973,phoneme,300
RandomForest_r166,0.9482822785104552,0.9546503203172666,0.772376298904419,phoneme,300
RandomForest_r195,0.9481377367079691,0.9551937156802929,0.916297197341919,phoneme,300
CatBoost_r180,0.9479084635040256,0.9583015558267236,2.5591678619384766,phoneme,300
CatBoost_r177,0.9478519759030539,0.9607992678462478,1.1554059982299805,phoneme,300
LightGBM_r143,0.9476293482992248,0.9531726662599146,1.2346992492675781,phoneme,300
CatBoost_r143,0.9473103594937382,0.9610852654057352,1.0707926750183105,phoneme,300
LightGBM_r121,0.9469415286873943,0.9561661073825504,2.053555965423584,phoneme,300
CatBoost_r60,0.9468950094865941,0.9585684868822453,2.506235361099243,phoneme,300
LightGBM_r131,0.9462703230758496,0.9558419768151312,1.1511585712432861,phoneme,300
XGBoost_r194,0.946060986672249,0.9555941122635753,0.5063042640686035,phoneme,300
LightGBM_r161,0.9459147834697343,0.956337705918243,2.522627830505371,phoneme,300
LightGBM_r30,0.9455692122637904,0.9533823978035387,4.659914970397949,phoneme,300
LightGBMXT,0.9453997494608757,0.9547933190970104,1.0191423892974854,phoneme,300
XGBoost_r49,0.9452801286588183,0.9544501220256254,0.9929828643798828,phoneme,300
CatBoost_r163,0.9450309186545318,0.9536111958511289,0.8698434829711914,phoneme,300
RandomForest_r16,0.9449362188529029,0.9538304606467358,1.1986312866210938,phoneme,300
CatBoost_r69,0.9446421510478449,0.955632245271507,1.3489410877227783,phoneme,300
LightGBM_r15,0.9446288598476165,0.9484060402684563,0.7248589992523193,phoneme,300
LightGBM_r196,0.9442234782406438,0.9490924344112264,4.9727373123168945,phoneme,300
RandomForest_r39,0.944171974839758,0.9521621415497254,0.8519091606140137,phoneme,300
XGBoost_r33,0.9434525886273845,0.9563567724222087,0.9407730102539062,phoneme,300
CatBoost_r5,0.9431003718213263,0.9528104026845639,2.2160165309906006,phoneme,300
LightGBM,0.9430073334197261,0.9514757474069555,0.36748671531677246,phoneme,300
CatBoost_r137,0.9428378706168113,0.9557466442953021,2.1273763179779053,phoneme,300
RandomForest_r15,0.942058674003409,0.949473764490543,0.8845803737640381,phoneme,300
CatBoost_r49,0.9420138162026376,0.9517808114704089,1.221299648284912,phoneme,300
XGBoost,0.9411897617884638,0.9554797132397803,0.605377197265625,phoneme,300
XGBoost_r22,0.940817608182063,0.9508656192800488,0.34885454177856445,phoneme,300
XGBoost_r89,0.9407278925805197,0.950846552776083,0.48416781425476074,phoneme,300
LightGBMLarge,0.9404255177753189,0.9439826113483832,0.9284720420837402,phoneme,300
CatBoost_r6,0.9403823213745759,0.9518952104942038,1.0937461853027344,phoneme,300
LightGBM_r135,0.9402062129715468,0.9523337400854179,0.6911411285400391,phoneme,300
XGBoost_r95,0.9396214001614881,0.9484632397803539,0.3593912124633789,phoneme,300
ExtraTrees_r126,0.9392791517556014,0.9489780353874314,0.5228102207183838,phoneme,300
CatBoost_r50,0.9390598469518294,0.9548695851128737,1.2124896049499512,phoneme,300
RandomForest_r127,0.9370628441174809,0.9451838010982307,1.1396982669830322,phoneme,300
LightGBM_r130,0.9366209117098796,0.9479675106772423,0.5472617149353027,phoneme,300
ExtraTrees_r172,0.9364713857073078,0.9434106162294081,0.5652773380279541,phoneme,300
LightGBM_r96,0.9356905276938771,0.9457367297132397,2.6594347953796387,phoneme,300
XGBoost_r98,0.9345740668746739,0.9505605552165954,4.64506721496582,phoneme,300
XGBoost_r34,0.9343514392708449,0.9469951189749848,0.9752779006958008,phoneme,300
XGBoost_r31,0.9333778588540992,0.9411035692495424,2.071641206741333,phoneme,300
LightGBM_r42,0.9330621928486698,0.9429911531421599,1.1822490692138672,phoneme,300
LightGBM_r94,0.9295798983887742,0.9429720866381941,2.1948812007904053,phoneme,300
ExtraTrees_r178,0.9295167651876883,0.9377287980475901,0.5541956424713135,phoneme,300
RandomForest_r34,0.8995866436728902,0.9028561622940817,0.7317600250244141,phoneme,300
ExtraTrees_r4,0.8978172526424568,0.9007969798657718,0.5380425453186035,phoneme,300
WeightedEnsemble_L2,0.953052157992497,0.965108297742526,7.824030876159668,phoneme,900
ExtraTrees_r42,0.9529790563912397,0.9609803996339232,0.5707776546478271,phoneme,900
CatBoost_r128,0.952683327186153,0.9597124771201953,4.077620029449463,phoneme,900
CatBoost_r13,0.9521516791770088,0.9607230018303844,8.16975474357605,phoneme,900
ExtraTrees_r197,0.9520985143760945,0.9596743441122637,0.5985281467437744,phoneme,900
CatBoost_r9,0.9520486723752372,0.9632016473459426,4.8715126514434814,phoneme,900
ExtraTreesEntr,0.951563543566893,0.9611901311775473,0.5531623363494873,phoneme,900
ExtraTrees_r49,0.9514156789643496,0.9583873550945698,0.5133697986602783,phoneme,900
ExtraTreesGini,0.9514156789643496,0.9583873550945698,0.5186245441436768,phoneme,900
CatBoost,0.9507129067522619,0.9579964917632703,1.6207828521728516,phoneme,900
CatBoost_r12,0.9505766719499187,0.9619813910921294,3.1892096996307373,phoneme,900
CatBoost_r86,0.9504537283478041,0.9586066198901769,2.2707667350769043,phoneme,900
CatBoost_r70,0.9503939179467754,0.9600938071995119,2.4278199672698975,phoneme,900
RandomForestEntr,0.9495831547328302,0.9549363178767543,0.7605953216552734,phoneme,900
CatBoost_r198,0.9489983419227714,0.9558801098230629,1.8364977836608887,phoneme,900
LightGBM_r188,0.9488155879196281,0.9550221171446003,1.5675954818725586,phoneme,900
CatBoost_r167,0.9485497639150559,0.958263422818792,1.4135196208953857,phoneme,900
RandomForestGini,0.9482822785104552,0.9546503203172666,0.7897896766662598,phoneme,900
RandomForest_r166,0.9482822785104552,0.9546503203172666,0.7596409320831299,phoneme,900
RandomForest_r195,0.9481377367079691,0.9551937156802929,1.0832951068878174,phoneme,900
CatBoost_r180,0.9479084635040256,0.9583015558267236,2.589754819869995,phoneme,900
CatBoost_r177,0.9478519759030539,0.9607992678462478,1.1523990631103516,phoneme,900
LightGBM_r143,0.9476293482992248,0.9531726662599146,1.269705057144165,phoneme,900
CatBoost_r143,0.9473103594937382,0.9610852654057352,1.0639433860778809,phoneme,900
LightGBM_r121,0.9469415286873943,0.9561661073825504,2.0673296451568604,phoneme,900
CatBoost_r60,0.9468950094865941,0.9585684868822453,2.5477728843688965,phoneme,900
LightGBM_r131,0.9462703230758496,0.9558419768151312,1.0968890190124512,phoneme,900
XGBoost_r194,0.946060986672249,0.9555941122635753,0.42714452743530273,phoneme,900
LightGBM_r161,0.9459147834697343,0.956337705918243,2.37001895904541,phoneme,900
LightGBM_r30,0.9455692122637904,0.9533823978035387,4.093670129776001,phoneme,900
LightGBMXT,0.9453997494608757,0.9547933190970104,0.9172813892364502,phoneme,900
XGBoost_r49,0.9452801286588183,0.9544501220256254,0.8300449848175049,phoneme,900
CatBoost_r163,0.9450309186545318,0.9536111958511289,0.908850908279419,phoneme,900
RandomForest_r16,0.9449362188529029,0.9538304606467358,1.3444116115570068,phoneme,900
CatBoost_r69,0.9446421510478449,0.955632245271507,1.4109222888946533,phoneme,900
LightGBM_r15,0.9446288598476165,0.9484060402684563,0.6444025039672852,phoneme,900
LightGBM_r196,0.9442234782406438,0.9490924344112264,4.424012899398804,phoneme,900
RandomForest_r39,0.944171974839758,0.9521621415497254,0.9280657768249512,phoneme,900
XGBoost_r33,0.9434525886273845,0.9563567724222087,1.085850715637207,phoneme,900
CatBoost_r5,0.9431003718213263,0.9528104026845639,1.947331428527832,phoneme,900
LightGBM,0.9430073334197261,0.9514757474069555,0.3701004981994629,phoneme,900
CatBoost_r137,0.9428378706168113,0.9557466442953021,2.340336561203003,phoneme,900
RandomForest_r15,0.942058674003409,0.949473764490543,0.8945684432983398,phoneme,900
CatBoost_r49,0.9420138162026376,0.9517808114704089,1.1856472492218018,phoneme,900
XGBoost,0.9411897617884638,0.9554797132397803,0.530789852142334,phoneme,900
XGBoost_r22,0.940817608182063,0.9508656192800488,0.38158345222473145,phoneme,900
XGBoost_r89,0.9407278925805197,0.950846552776083,0.538616418838501,phoneme,900
LightGBMLarge,0.9404255177753189,0.9439826113483832,0.8670732975006104,phoneme,900
CatBoost_r6,0.9403823213745759,0.9518952104942038,1.069725751876831,phoneme,900
LightGBM_r135,0.9402062129715468,0.9523337400854179,0.6657185554504395,phoneme,900
XGBoost_r95,0.9396214001614881,0.9484632397803539,0.36035656929016113,phoneme,900
ExtraTrees_r126,0.9392791517556014,0.9489780353874314,0.6049110889434814,phoneme,900
CatBoost_r50,0.9390598469518294,0.9548695851128737,1.2478277683258057,phoneme,900
RandomForest_r127,0.9370628441174809,0.9451838010982307,1.2320778369903564,phoneme,900
LightGBM_r130,0.9366209117098796,0.9479675106772423,0.5507304668426514,phoneme,900
ExtraTrees_r172,0.9364713857073078,0.9434106162294081,0.5574193000793457,phoneme,900
LightGBM_r96,0.9356905276938771,0.9457367297132397,3.1906192302703857,phoneme,900
XGBoost_r98,0.9345740668746739,0.9505605552165954,4.344539403915405,phoneme,900
XGBoost_r34,0.9343514392708449,0.9469951189749848,0.951542854309082,phoneme,900
XGBoost_r31,0.9333778588540992,0.9411035692495424,2.063380479812622,phoneme,900
LightGBM_r42,0.9330621928486698,0.9429911531421599,1.1707797050476074,phoneme,900
LightGBM_r94,0.9295798983887742,0.9429720866381941,2.1402552127838135,phoneme,900
ExtraTrees_r178,0.9295167651876883,0.9377287980475901,0.5681934356689453,phoneme,900
RandomForest_r34,0.8995866436728902,0.9028561622940817,0.6993873119354248,phoneme,900
ExtraTrees_r4,0.8978172526424568,0.9007969798657718,0.5198729038238525,phoneme,900
ExtraTreesEntr,0.989410273038436,0.9881154782144881,0.6075599193572998,spambase,300
WeightedEnsemble_L2,0.9889726089143894,0.9951495149514951,16.510252714157104,spambase,300
ExtraTreesGini,0.9887588659700877,0.9882654932159883,0.6458327770233154,spambase,300
ExtraTrees_r49,0.9887588659700877,0.9882654932159883,0.6542487144470215,spambase,300
RandomForest_r166,0.9883139316778676,0.9888488848884889,0.7027866840362549,spambase,300
RandomForestEntr,0.9881045508344699,0.9907740774077407,0.7750182151794434,spambase,300
RandomForestGini,0.9878631812511087,0.9891405807247391,0.8002223968505859,spambase,300
LightGBM_r196,0.9877424964594281,0.9940494049404941,7.021404027938843,spambase,300
CatBoost_r167,0.9877192319212729,0.9939160582724939,5.957914352416992,spambase,300
CatBoost_r86,0.9876872431813093,0.9936160282694936,9.177977085113525,spambase,300
CatBoost_r13,0.9876756109122317,0.9939493949394939,22.865965127944946,spambase,300
LightGBM_r121,0.9875272994814916,0.9925992599259925,4.255175828933716,spambase,300
CatBoost_r12,0.987480770405181,0.9938660532719938,15.152080535888672,spambase,300
CatBoost_r70,0.9874487816652175,0.9940827416074941,8.683807373046875,spambase,300
CatBoost_r143,0.9873557235125963,0.9935993599359936,4.673253059387207,spambase,300
LightGBM_r161,0.9872742976290528,0.9924325765909925,3.6557581424713135,spambase,300
CatBoost_r128,0.9870620087183857,0.9937827116044937,13.973355770111084,spambase,300
CatBoost_r180,0.987035836112961,0.9934826816014936,9.817424774169922,spambase,300
CatBoost_r69,0.9870183877093445,0.9934160082674934,2.4040515422821045,spambase,300
CatBoost_r198,0.987000939305728,0.9934993499349936,5.582310199737549,spambase,300
CatBoost_r9,0.9869747667003033,0.9939160582724939,16.166983127593994,spambase,300
CatBoost,0.9869689505657645,0.993882721605494,4.812314033508301,spambase,300
CatBoost_r6,0.9868613520767962,0.9931993199319933,2.7941343784332275,spambase,300
LightGBM_r42,0.9868002826641387,0.9933993399339933,0.7899305820465088,spambase,300
XGBoost_r98,0.9867450293860198,0.9933493349334933,4.049362421035767,spambase,300
LightGBM_r188,0.9867043164442479,0.993966063272994,1.4286000728607178,spambase,300
CatBoost_r60,0.9866519712333987,0.9929992999299929,3.6486103534698486,spambase,300
LightGBM_r30,0.9865792695516633,0.9932993299329933,2.0822219848632812,spambase,300
CatBoost_r5,0.9864454984572703,0.9928992899289929,3.1339190006256104,spambase,300
LightGBM_r131,0.986422233919115,0.992032536586992,1.4515094757080078,spambase,300
CatBoost_r177,0.986401877448229,0.9936993699369936,2.8394532203674316,spambase,300
CatBoost_r163,0.9863262676992245,0.9932326565989932,2.4946060180664062,spambase,300
LightGBM_r96,0.9862986410601651,0.9926659332599927,2.041013240814209,spambase,300
CatBoost_r137,0.9862622902192973,0.9926325965929926,3.9810431003570557,spambase,300
LightGBM_r130,0.9862361176138726,0.9923992399239924,0.6030337810516357,spambase,300
XGBoost_r89,0.9861808643357539,0.9926325965929927,1.0641167163848877,spambase,300
LightGBM_r94,0.9861546917303291,0.9914324765809914,1.0136892795562744,spambase,300
XGBoost_r34,0.9861343352594432,0.9932826615994932,1.7401788234710693,spambase,300
LightGBMXT,0.9861081626540186,0.9935660232689936,0.6315011978149414,spambase,300
CatBoost_r49,0.9860616335777078,0.9927826115944928,2.4222514629364014,spambase,300
LightGBM_r15,0.9859714834923562,0.9925659232589925,0.9589259624481201,spambase,300
LightGBM_r135,0.9857824591198444,0.9923825715904924,0.7411601543426514,spambase,300
ExtraTrees_r42,0.9856675904627025,0.9846401306797347,1.0177397727966309,spambase,300
LightGBM_r143,0.9855352734019444,0.9931993199319932,2.399545192718506,spambase,300
XGBoost_r194,0.9854218587784372,0.992049204920492,0.8034100532531738,spambase,300
XGBoost_r49,0.985398594240282,0.9935993599359936,2.0813376903533936,spambase,300
XGBoost_r33,0.9851833972623454,0.9925492549254925,3.3647708892822266,spambase,300
XGBoost_r31,0.9850888850760896,0.9923325665899924,5.242748737335205,spambase,300
XGBoost_r22,0.984988556755295,0.9924492449244924,1.0194871425628662,spambase,300
CatBoost_r50,0.9849013147372125,0.9924159082574924,2.9083871841430664,spambase,300
ExtraTrees_r197,0.9847689976764543,0.9864403106977365,1.25417160987854,spambase,300
XGBoost_r95,0.9845479845639789,0.9917491749174917,1.2736902236938477,spambase,300
ExtraTrees_r126,0.9845436224630748,0.9887988798879889,0.7825253009796143,spambase,300
XGBoost,0.9845218119585541,0.9923659032569924,1.1524419784545898,spambase,300
LightGBM,0.98370173698858,0.9924659132579924,0.6842427253723145,spambase,300
ExtraTrees_r172,0.9833658552189629,0.9877321065439877,0.9325220584869385,spambase,300
ExtraTrees_r178,0.9831622905101041,0.9876987698769877,0.8625073432922363,spambase,300
LightGBMLarge,0.9826359303343404,0.988898889888989,1.6210222244262695,spambase,300
RandomForest_r15,0.9801189981126645,0.9843150981764843,2.428392171859741,spambase,300
RandomForest_r39,0.9800681069354495,0.9837817115044838,2.7292938232421875,spambase,300
RandomForest_r195,0.9787333040587893,0.9847318065139846,3.0655038356781006,spambase,300
RandomForest_r16,0.9779248613578929,0.98017301730173,4.124077796936035,spambase,300
RandomForest_r127,0.9778085386671166,0.9828649531619829,3.2046408653259277,spambase,300
ExtraTrees_r4,0.9742621506320683,0.9817648431509818,0.7925093173980713,spambase,300
RandomForest_r34,0.9656222827746451,0.9785978597859786,1.4607200622558594,spambase,300
ExtraTreesEntr,0.989410273038436,0.9881154782144881,0.613497257232666,spambase,900
WeightedEnsemble_L2,0.9889726089143894,0.9951495149514951,15.889835357666016,spambase,900
ExtraTreesGini,0.9887588659700877,0.9882654932159883,0.6605114936828613,spambase,900
ExtraTrees_r49,0.9887588659700877,0.9882654932159883,0.6026186943054199,spambase,900
RandomForest_r166,0.9883139316778676,0.9888488848884889,0.6752874851226807,spambase,900
RandomForestEntr,0.9881045508344699,0.9907740774077407,0.7859845161437988,spambase,900
